track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,artist_name,popularity,album_name,album_type,release_date,track_url
10 Things I Hate About You,Leah Kate,1,2022,3,23,1301,0,185550869.0,23,1,15,0,0,154,G#,Major,54,45,79,1,0,17,5,Leah Kate,70.0,Alive and Unwell,album,2022-10-28,https://open.spotify.com/track/7I4XALvCb2VEmOCtGUe5uY
SPACE MAN,Sam Ryder,1,2022,2,22,1329,0,54682594.0,42,51,32,0,0,80,B,Major,47,33,83,18,0,10,5,Sam Ryder,47.0,"There’s Nothing But Space, Man!",album,2022-12-09,https://open.spotify.com/track/6HzwR0zqTzoyfADCR1rPX3
With you,"HA SUNG WOON, Jimin",2,2022,4,24,343,2,240580042.0,4,35,11,1,1,150,D#,Major,53,14,43,64,0,13,3,,,,,,
Iris,The Goo Goo Dolls,1,1998,3,31,13101,9,1284942608.0,137,5,582,0,0,156,B,Minor,32,49,72,0,0,9,4,The Goo Goo Dolls,90.0,Dizzy up the Girl,album,1998,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
The Heart Part 5,Kendrick Lamar,1,2022,5,8,2939,0,71423324.0,29,0,30,0,0,98,G#,Minor,76,79,81,18,0,6,34,Kendrick Lamar,63.0,Mr. Morale & The Big Steppers,album,2022-05-13,https://open.spotify.com/track/5qbhVL3vB7HwWvb0042B7y
San Lucas,Kevin Kaarl,1,2019,11,7,407,1,244891912.0,5,0,5,0,0,92,G,Major,58,27,36,86,0,9,3,Kevin Kaarl,78.0,San Lucas,album,2019-11-07,https://open.spotify.com/track/75UMtPC77vqKRwfSuYuNPO
This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,2022,5,6,1492,0,132171975.0,26,2,15,0,2,144,E,Major,47,7,50,32,0,7,4,,,,,,
Good Looking,Suki Waterhouse,1,2017,10,20,2264,0,184706613.0,11,6,25,0,1,150,E,Major,37,27,56,8,0,13,3,Suki Waterhouse,83.0,Good Looking,single,2022-08-18,https://open.spotify.com/track/0j3mqDTK4Z6lvrLzFCUUz6
Flowers,Lauren Spencer Smith,1,2021,8,9,801,0,184826429.0,42,9,24,1,1,138,D#,Major,70,31,44,84,0,9,39,Miley Cyrus,88.0,Endless Summer Vacation,album,2023-08-18,https://open.spotify.com/track/7DSAEUvxU8FajXtRloy8M0
Yet To Come,BTS,1,2022,6,10,829,0,302006641.0,32,110,26,0,0,172,C#,Major,56,68,89,4,0,33,19,BTS,68.0,Proof,album,2022-06-10,https://open.spotify.com/track/10SRMwb9EuVS1K9rYsBfHQ
Run BTS,BTS,1,2022,6,10,736,0,330881149.0,5,132,17,0,3,77,G#,Major,72,70,82,2,0,4,17,BTS,75.0,Proof,album,2022-06-10,https://open.spotify.com/track/69xohKu8C1fsflYAiSNbwM
Music For a Sushi Restaurant,Harry Styles,1,2022,5,20,4449,1,334733572.0,80,11,66,0,1,107,B,Major,72,36,72,26,6,11,4,Harry Styles,72.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/5LYMamLv12UPbemOaTPyeV
Matilda,Harry Styles,1,2022,5,20,3218,3,366214458.0,29,10,79,0,0,114,D,Major,51,39,29,90,0,10,4,Harry Styles,78.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/6uvh0In7u1Xn4HgxOfAn8O
For Youth,BTS,1,2022,6,10,327,0,114546317.0,5,40,12,0,0,117,D,Major,63,29,51,43,0,25,4,BTS,65.0,Proof,album,2022-06-10,https://open.spotify.com/track/4JzCFEc3O2UEdjKzevvFH5
Daylight,Harry Styles,1,2022,5,20,2775,0,290833204.0,21,11,40,0,0,146,n/a,Major,69,63,45,48,0,18,4,David Kushner,72.0,The Dichotomy,album,2024-08-30,https://open.spotify.com/track/5OGZ2Mx4Cs6RCndDRycGBJ
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,2022,5,6,4576,0,448500832.0,79,13,93,0,17,160,G#,Minor,80,74,60,8,0,14,26,Doja Cat,73.0,Vegas (From the Original Motion Picture Soundtrack ELVIS),single,2022-05-06,https://open.spotify.com/track/0hquQWY3xvYqN4qtiquniF
Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,2022,6,10,2313,0,136676504.0,34,0,29,0,0,120,G,Major,88,15,56,1,0,8,6,Pharrell Williams,67.0,Cash In Cash Out,single,2022-06-10,https://open.spotify.com/track/3S68RFe1lsdCdTMPIMJM3X
Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,2022,5,27,3983,0,190625045.0,73,45,119,0,0,100,B,Minor,82,76,70,16,0,8,5,Calvin Harris,63.0,Potion (with Dua Lipa & Young Thug),single,2022-05-27,https://open.spotify.com/track/7fYRg3CEbk6rNCuzNzMT06
Born Singer,BTS,1,2022,6,10,279,0,79095270.0,0,18,6,0,0,158,G#,Minor,60,68,84,4,0,24,11,BTS,61.0,Proof,album,2022-06-10,https://open.spotify.com/track/1IthE5GNiRzFN5CVaCa445
Little Freak,Harry Styles,1,2022,5,20,2302,0,273194684.0,20,3,39,0,0,142,D#,Major,56,40,54,72,0,10,4,Harry Styles,73.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/3i058E8uxTsYqJ5NWZzqSj
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,2022,5,20,3559,3,333146475.0,36,1,31,0,1,170,A,Minor,80,77,85,11,0,17,14,,,,,,
True Love,"Kanye West, XXXTENTACION",2,2022,5,27,2129,0,194902696.0,23,1,44,1,0,84,F,Minor,71,39,86,2,0,51,25,Kanye West,74.0,True Love,single,2022-05-27,https://open.spotify.com/track/06JvOZ39sK8D8SqiqfaxDU
Satellite,Harry Styles,1,2022,5,20,3291,5,311482393.0,43,28,79,0,208,139,n/a,Major,58,30,46,14,0,9,3,Harry Styles,74.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/0rzaRSujxA0bKyjJl6vHYq
Pass The Dutchie,Musical Youth,1,1982,1,1,5328,0,195918494.0,54,76,900,0,0,151,G,Major,73,88,67,20,0,32,5,Musical Youth,65.0,Anthology,album,1994-02-28,https://open.spotify.com/track/1BkY0N8ChFk2mdLbAUu8ZK
"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,2022,6,8,1401,0,248511839.0,26,16,17,0,1,128,C#,Minor,82,42,75,6,0,63,6,Bizarrap,68.0,"Villano Antillano: Bzrp Music Sessions, Vol. 51",single,2022-06-08,https://open.spotify.com/track/4hceSKjrkDTO0nMKFcb3sj
Love Of My Life,Harry Styles,1,2022,5,20,1933,0,233671263.0,13,2,31,0,0,118,G,Major,56,20,54,67,0,6,5,RONDÉ,60.0,Love Of My Life,single,2024-11-01,https://open.spotify.com/track/0el0sWkgn2hViZJmYyJdK4
Grapejuice,Harry Styles,1,2022,5,20,1986,0,199587884.0,7,1,15,0,0,183,F,Major,65,88,72,36,14,20,3,Harry Styles,68.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/4j6kId9QIqhoXvqHKgSKa0
So Good,Halsey,1,2022,6,9,1057,0,91781263.0,51,14,19,0,0,83,D#,Minor,63,29,62,4,0,18,4,Nosi,75.0,So Good,single,2025-02-07,https://open.spotify.com/track/2S9jqUEI9fiDNtSH707KR4
Belly Dancer,"BYOR, Imanbek",2,2022,2,18,5115,13,383835984.0,109,38,301,1,33,122,C#,Major,85,42,80,6,0,17,14,Imanbek,77.0,Belly Dancer,single,2022-02-18,https://open.spotify.com/track/7fZBQnc0zXwVybgCIrQQil
Keep Driving,Harry Styles,1,2022,5,20,2094,1,236060709.0,8,1,18,0,0,165,A,Major,72,90,48,32,0,18,23,Harry Styles,72.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/2NcQic8JxdjAlAHuNbOIRE
Cinema,Harry Styles,1,2022,5,20,2171,0,189236868.0,18,1,28,0,0,106,A,Minor,83,90,64,35,5,9,4,,,,,,
Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",2,2022,5,25,896,0,160845341.0,19,0,15,0,0,77,B,Major,81,68,58,83,0,11,34,Sleepy Hallow,68.0,Boy Meets World,album,2023-09-15,https://open.spotify.com/track/4wBzWNjUMwQg541J8cAciN
Only Love Can Hurt Like This,Paloma Faith,1,2014,1,1,5148,0,588955257.0,90,22,365,0,114,91,G#,Major,57,30,89,10,0,33,8,Paloma Faith,78.0,A Perfect Contradiction (Outsiders' Expanded Edition),album,2014-03-10,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8
Hold My Hand,Lady Gaga,1,2022,5,3,2528,0,238350348.0,63,8,270,2,105,148,G,Major,51,21,63,5,0,41,3,Lady Gaga,73.0,"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",single,2022-05-03,https://open.spotify.com/track/0oWraSo5ASJ0h1BEagTyEw
Daydreaming,Harry Styles,1,2022,5,20,1900,1,187703102.0,15,1,23,0,0,114,E,Minor,71,90,81,31,2,13,3,Werner Bekker,45.0,In my cluttered head,single,2021-03-19,https://open.spotify.com/track/1bBXBskc6n3uJywJUdcWEC
Numb,"Marshmello, Khalid",2,2022,6,10,3879,2,295307001.0,107,76,86,1,9,120,n/a,Minor,91,63,77,12,1,10,5,Linkin Park,88.0,Meteora,album,2003-03-25,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h
Nos Comemos (feat. Ozuna),"Ozuna, Tiago pzk",2,2022,6,2,896,0,138334433.0,0,0,2,0,0,92,F#,Major,83,56,82,10,0,9,5,Tiago PZK,57.0,Nos Comemos (feat. Ozuna),single,2022-06-02,https://open.spotify.com/track/6ojZtz3sZr6ynvejLOqgCj
Me and Your Mama,Childish Gambino,1,2016,11,10,8775,0,445590495.0,33,60,107,1,0,118,F,Major,56,25,45,1,3,7,3,Childish Gambino,79.0,"""Awaken, My Love!""",album,2016-12-02,https://open.spotify.com/track/0NkkbKSzQ50mAoSUbQpgLw
Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,2022,3,18,5290,0,286739476.0,139,73,142,0,5,123,E,Minor,60,46,71,3,0,16,4,David Guetta,74.0,Crazy What Love Can Do,single,2022-04-08,https://open.spotify.com/track/1WCEAGGRD066z2Q89ObXTq
SLOW DANCING IN THE DARK,Joji,1,2018,9,12,10211,0,1122364376.0,38,79,65,0,1,89,D#,Major,52,28,48,54,1,19,3,Joji,81.0,BALLADS 1,album,2018-10-26,https://open.spotify.com/track/6rY5FAWxCdAGllYEOZMbjW
Antes de Perderte,Duki,1,2022,6,2,584,8,157136970.0,12,1,8,0,1,110,F,Minor,81,61,93,49,0,12,11,Duki,70.0,Temporada de Reggaetón 2,album,2022-07-20,https://open.spotify.com/track/2LgxW2t2H6lAf7tJuOnxxj
Boyfriends,Harry Styles,1,2022,5,20,1517,0,137070925.0,26,2,30,0,0,118,n/a,Major,42,32,20,94,0,11,4,Harry Styles,65.0,Harry's House,album,2022-05-20,https://open.spotify.com/track/6qj02zSeEJGWZ4c0dn5QzJ
295,Sidhu Moose Wala,1,2021,5,15,246,4,183273246.0,4,106,0,0,7,90,B,Minor,68,54,76,21,0,11,20,Sidhu Moose Wala,71.0,Moosetape,album,2021-05-15,https://open.spotify.com/track/5W7DOVGQLTigu09afW7QMT
Tak Ingin Usai,Keisya Levronka,1,2022,5,13,220,4,184807630.0,16,5,0,0,6,130,n/a,Major,49,14,40,82,0,11,3,Keisya Levronka,66.0,Tak Ingin Usai,single,2022-05-13,https://open.spotify.com/track/1b0aDgrG775i4sPQgJGmkU
En El Radio Un Cochinero,Victor Cibrian,1,2022,5,13,514,0,164856284.0,5,36,1,0,0,154,F#,Minor,70,97,62,47,0,10,4,Victor Cibrian,67.0,En El Radio Un Cochinero,single,2022-05-13,https://open.spotify.com/track/2NWaWZZLFMcr5P4uI2KvWy
Master of Puppets (Remastered),Metallica,1,1986,3,3,6080,0,704171068.0,112,198,406,1,0,105,E,Minor,54,59,83,0,44,20,4,,,,,,
BREAK MY SOUL,Beyoncï¿,1,2022,6,21,9724,0,354614964.0,222,61,259,14,2,115,C#,Minor,70,87,88,4,0,26,8,Beyoncé,68.0,RENAISSANCE,album,2022-07-29,https://open.spotify.com/track/5pyoxDZ1PX0KxBxiRVxA4U
ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,2022,6,16,2341,0,279717388.0,37,2,38,2,0,110,C#,Major,91,59,82,8,0,6,8,Polimá Westcoast,68.0,ULTRA SOLO REMIX,single,2022-06-16,https://open.spotify.com/track/6wtZPYBIXUvCpXwVjMCJBf
Massive,Drake,1,2022,6,17,5263,0,195628667.0,66,89,61,0,11,125,E,Minor,51,5,68,12,2,15,6,Drake,70.0,"Honestly, Nevermind",album,2022-06-17,https://open.spotify.com/track/28JBD8p18xNuOfyV7Cotdn
Betty (Get Money),Yung Gravy,1,2022,6,10,2402,0,221752937.0,45,2,26,0,1,102,C#,Major,73,62,75,0,0,34,8,Yung Gravy,63.0,Betty (Get Money),single,2022-06-10,https://open.spotify.com/track/4cacyP5c3PMlfnyjpg13xW
Ojos Marrones,Lasso,1,2022,2,6,795,11,263280370.0,26,18,15,1,4,120,G#,Minor,81,72,65,4,0,14,4,Lasso,72.0,Eva,album,2023-03-17,https://open.spotify.com/track/2Ga1FnYssxRlMukIDI0f0y
POP!,Nayeon,1,2022,6,24,571,0,213505179.0,19,21,14,0,2,97,D,Major,80,36,86,4,0,3,5,NAYEON,71.0,IM NAYEON,album,2022-06-24,https://open.spotify.com/track/3lOMJTQTd6J34faYwASc33
Layla,"Schï¿½ï¿½rze, DJ R",2,2022,3,24,832,3,130419412.0,18,124,24,1,0,140,F,Minor,44,41,92,0,0,44,7,Derek & The Dominos,73.0,Layla And Other Assorted Love Songs (Remastered 2010),album,1970-11-01,https://open.spotify.com/track/2kkvB3RNRzwjFdGhaUA0tz
MORE,j-hope,1,2022,7,1,565,0,155795783.0,6,52,11,0,0,97,D,Major,78,31,72,1,0,11,4,The Warning,59.0,Keep Me Fed,album,2024-06-28,https://open.spotify.com/track/5IDRSA83ayUGCCRdfdl04z
Sweet Child O' Mine,Guns N' Roses,1,1987,1,1,41231,1,1553497987.0,228,151,"6,720",3,99,125,F#,Major,45,67,90,9,11,10,5,Guns N' Roses,87.0,Appetite For Destruction,album,1987-07-21,https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW
Last Last,Burna Boy,1,2022,5,12,4526,12,293466523.0,156,275,150,3,128,88,D#,Minor,80,55,56,13,0,8,9,Burna Boy,68.0,"Love, Damini",album,2022-07-07,https://open.spotify.com/track/5YbPxJwPfrj7uswNwoF1pJ
SNAP,Rosa Linn,1,2022,3,19,1818,0,711366595.0,3,0,63,0,353,170,n/a,Major,56,52,64,11,0,45,7,Rosa Linn,81.0,SNAP,single,2022-03-19,https://open.spotify.com/track/5hx7w26Zi3zafMgvMTUqF6
Sticky,Drake,1,2022,6,17,2814,0,191448892.0,38,105,25,0,2,137,A#,Minor,88,8,49,9,0,9,14,,,,,,
Hot Shit (feat. Ye & Lil Durk),"Kanye West, Lil Durk, Cardi B",3,2022,7,1,1601,0,85924992.0,11,0,2,0,0,157,A,Major,88,52,69,0,0,8,23,Cardi B,57.0,Hot Shit (feat. Ye & Lil Durk),single,2022-07-01,https://open.spotify.com/track/3uJFmluXzYedoJcvhpC1AW
Ai Preto,"L7nnon, DJ Biel do Furduncinho, Bianca",3,2022,6,3,894,4,176103902.0,28,0,54,0,0,130,F#,Major,95,83,57,54,0,10,25,L7NNON,61.0,Ai Preto,single,2022-06-03,https://open.spotify.com/track/5vC8UAOHeG95ehRzZChniB
La Loto,"Anitta, Tini, Becky G",3,2022,7,6,945,0,121189256.0,49,3,57,0,0,90,C#,Major,85,80,83,10,0,8,11,TINI,57.0,La Loto,single,2022-07-06,https://open.spotify.com/track/3AbNNvo2OmyeDMvRBgf9vk
die first,Nessa Barrett,1,2022,6,24,767,0,131746175.0,25,0,22,0,0,183,G#,Minor,44,44,67,7,0,12,13,Nessa Barrett,60.0,die first,single,2022-06-24,https://open.spotify.com/track/21szgNA72iLwvBxHQLgwBh
Afraid To Feel,LF System,1,2022,5,2,5898,5,244790012.0,129,55,128,0,101,128,C#,Major,58,68,91,2,0,27,11,LF SYSTEM,79.0,Afraid To Feel,single,2022-05-02,https://open.spotify.com/track/40SBS57su9xLiE1WqkXOVr
Baile no Morro,"Mc Vitin Da Igrejinha, MC Tairon, DJ Win",3,2022,6,10,685,2,129314708.0,17,0,24,0,30,130,D#,Minor,71,78,40,46,0,7,45,MC Tairon,60.0,Baile no Morro,single,2022-06-17,https://open.spotify.com/track/2UdsMaQLjbjOeo73zDbjwP
cï¿½ï¿½mo dormi,Rels B,1,2022,8,4,1452,35,331511413.0,16,15,20,0,0,126,C#,Major,63,56,43,24,0,12,23,,,,,,
Bad Decisions (with BTS & Snoop Dogg),"Snoop Dogg, BTS, Benny Blanco",3,2022,8,5,1456,0,219196651.0,53,2,33,0,0,120,n/a,Major,77,94,87,2,0,23,12,benny blanco,65.0,Bad Decisions (with BTS & Snoop Dogg),single,2022-08-05,https://open.spotify.com/track/0xzI1KAr0Yd9tv8jlIk3sn
STAYING ALIVE (feat. Drake & Lil Baby),"Drake, DJ Khaled, Lil Baby",3,2022,8,5,2107,0,170732845.0,51,1,50,0,0,130,E,Minor,72,18,46,7,0,28,8,DJ Khaled,60.0,STAYING ALIVE (feat. Drake & Lil Baby),single,2022-08-05,https://open.spotify.com/track/0g2Bbgy7P41pFjMWJuzsf4
Caile,Luar La L,1,2020,12,18,1494,2,273914335.0,17,12,15,0,0,122,n/a,Major,70,46,76,30,0,9,45,Bad Bunny,75.0,Caile,single,2016-12-25,https://open.spotify.com/track/5lr877wwUsB8inLGywHKxa
Si Te La Encuentras Por Ahï¿,Feid,1,2022,8,5,1379,4,179061440.0,23,10,18,0,0,172,G#,Minor,74,46,58,15,0,13,8,,,,,,
GIVENCHY,Duki,1,2022,7,20,625,4,185236961.0,13,18,12,0,0,103,G#,Major,61,38,62,14,0,23,40,Chip Charlez,30.0,3,album,2020-02-21,https://open.spotify.com/track/1HxGse7au2PSNHUJA8uRIY
ALIEN SUPERSTAR,Beyoncï¿,1,2022,7,29,2688,0,171788484.0,39,47,36,0,0,122,A#,Minor,55,46,64,0,0,17,10,Beyoncé,68.0,RENAISSANCE,album,2022-07-29,https://open.spotify.com/track/1Hohk6AufHZOrrhMXZppax
Mary On A Cross,Ghost,1,2019,9,13,2668,2,387080183.0,38,266,78,0,141,130,B,Major,47,56,90,0,0,10,4,Ghost,78.0,Seven Inches of Satanic Panic,single,2019-09-13,https://open.spotify.com/track/2wBnZdVWa5jVpvYRfGU7rP
Attention,NewJeans,1,2022,8,1,799,12,264717480.0,14,141,9,0,1,105,A#,Minor,81,70,65,24,0,8,4,Charlie Puth,82.0,Voicenotes,album,2018-05-11,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
THE SHADE,Rex Orange County,1,2022,3,11,1189,6,244928911.0,17,10,16,0,4,120,F,Major,90,73,51,39,0,9,6,Rex Orange County,75.0,WHO CARES?,album,2022-03-11,https://open.spotify.com/track/1gH1h30wkQdd9zhY3j7a8T
"Come Back Home - From ""Purple Hearts""",Sofia Carson,1,2022,7,12,367,0,97610446.0,28,67,195,0,0,145,G,Major,56,43,53,24,0,12,4,Sofia Carson,45.0,"Come Back Home (From ""Purple Hearts"")",single,2022-07-12,https://open.spotify.com/track/2mPXui72mlIYR5sQUPZXwP
El Rescate,"Grupo Marca Registrada, Junior H",2,2022,7,22,527,4,287278853.0,10,43,3,1,0,99,G,Minor,79,64,59,28,0,11,14,Grupo Marca Registrada,67.0,El Rescate,single,2022-07-22,https://open.spotify.com/track/147A9xW2QqtbFGCj00ZR8I
Heartless,Kanye West,1,2008,1,1,17504,34,887906111.0,63,39,"1,315",0,2,88,A#,Minor,79,66,65,5,0,25,14,Kanye West,85.0,808s & Heartbreak,album,2008-11-24,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,2022,7,15,3113,0,123473120.0,54,6,124,1,0,126,A,Major,81,90,73,28,0,29,4,Calvin Harris,58.0,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",single,2022-07-15,https://open.spotify.com/track/5lfWrciYtohtIMVDVZd0Rf
Siempre Pendientes,"Peso Pluma, Luis R Conriquez",2,2022,8,15,685,5,295152154.0,15,79,4,2,0,136,n/a,Major,77,71,75,33,1,13,4,Peso Pluma,72.0,Siempre Pendientes,single,2022-08-15,https://open.spotify.com/track/3gfSH9aYZbyGjdmbeoWliw
JGL,"Luis R Conriquez, La Adictiva",2,2022,2,18,782,9,323455692.0,15,33,6,1,0,113,G#,Major,70,97,59,55,0,27,12,IAMDDB,36.0,JGL,single,2021-09-17,https://open.spotify.com/track/5h6m1h5IecxON6ZM1Dha73
Don't You Worry,"David Guetta, Shakira, Black Eyed Peas",3,2022,6,16,2442,0,240918092.0,81,4,248,1,6,132,B,Major,82,49,88,20,0,21,3,,,,,,
Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,2022,5,20,1112,4,191873381.0,22,2,65,1,3,135,G#,Major,77,74,74,47,0,34,8,Ana Castela,65.0,Pipoco,single,2022-06-01,https://open.spotify.com/track/7AwVSKaQxpidrtYBerkHKk
Hold Me Closer,"Elton John, Britney Spears",2,2017,11,10,4967,0,284216603.0,165,10,177,4,73,126,n/a,Major,67,49,77,11,0,19,11,Elton John,73.0,Hold Me Closer,single,2022-08-26,https://open.spotify.com/track/72yP0DUlWPyH8P7IoxskwN
Forget Me,Lewis Capaldi,1,2022,9,9,2520,4,239411309.0,93,95,84,9,202,102,C#,Minor,67,72,74,30,0,36,4,Lewis Capaldi,73.0,Broken By Desire To Be Heavenly Sent,album,2023-05-19,https://open.spotify.com/track/3iHzKA9HlXf5wsGdsrsnSA
After LIKE,IVE,1,2022,8,22,767,12,265548837.0,20,129,11,0,12,125,n/a,Major,68,80,92,10,0,9,12,IVE,72.0,After LIKE,single,2022-08-22,https://open.spotify.com/track/2gYj9lubBorOPIVWsTXugG
Bound 2,Kanye West,1,2013,1,1,19806,7,703301727.0,33,11,274,0,0,149,C#,Major,37,28,66,14,0,9,5,Kanye West,82.0,Yeezus,album,2013-06-18,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i
B.O.T.A. (Baddest Of Them All) - Edit,"Interplanetary Criminal, Eliza Rose",2,2022,6,15,5153,6,244585109.0,102,53,113,12,0,137,n/a,Major,74,71,89,24,61,15,5,Eliza Rose,73.0,B.O.T.A. (Baddest Of Them All),single,2022-08-12,https://open.spotify.com/track/39JofJHEtg8I4fSyo7Imft
Talk that Talk,TWICE,1,2022,8,26,615,0,189476119.0,14,77,15,1,2,120,D#,Minor,77,78,91,14,0,33,12,,,,,,
BILLIE EILISH.,Armani White,1,2022,1,20,2537,0,277132266.0,49,1,67,11,1,100,C#,Major,90,75,50,11,0,9,26,,,,,,
Ferxxo 100,Feid,1,2022,6,3,1647,30,278920007.0,20,49,23,2,2,164,G#,Minor,70,58,57,25,0,15,7,Feid,77.0,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,2022-09-14,https://open.spotify.com/track/1sbNEFiURUYfy024cJX8JG
KU LO SA - A COLORS SHOW,Oxlade,1,2022,6,10,2019,8,222410722.0,117,72,107,1,7,93,A#,Minor,65,79,66,31,0,22,7,Oxlade,73.0,KU LO SA - A COLORS SHOW,single,2022-06-10,https://open.spotify.com/track/2WigMwGJysIh9fRnSJvpjn
Prohibidox,Feid,1,2022,9,13,1473,12,185392587.0,25,36,25,1,0,180,C#,Minor,65,52,80,5,0,6,25,Feid,73.0,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,2022-09-14,https://open.spotify.com/track/3PpWCS95gDUDRPko3u1MZ9
Static,Steve Lacy,1,2022,7,15,1613,0,202452860.0,21,15,13,0,0,79,C#,Major,34,22,31,43,63,10,7,Steve Lacy,74.0,Gemini Rights,album,2022-07-15,https://open.spotify.com/track/4OmfWzukSVD140NiAIEjem
The Scientist,Coldplay,1,2002,8,5,30992,6,1608164312.0,124,25,"7,827",1,0,146,F,Major,56,21,44,73,0,11,2,Coldplay,88.0,A Rush of Blood to the Head,album,2002-08-27,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
Sparks,Coldplay,1,2000,7,10,10826,4,624101957.0,24,0,805,0,0,103,C#,Major,37,17,27,75,5,10,3,Coldplay,87.0,Parachutes,album,2000-07-10,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod
Talk,YEAT,1,2022,9,2,920,0,148461629.0,10,1,8,0,0,140,E,Minor,70,26,76,8,0,54,23,,,,,,
XQ Te Pones Asï¿,"Yandel, Feid",2,2022,9,13,308,0,47093942.0,6,1,6,0,0,92,A#,Major,81,48,70,13,0,15,7,,,,,,
Selfish,PnB Rock,1,2016,6,23,2468,0,380319238.0,15,0,0,0,0,102,C#,Minor,64,4,60,11,0,19,4,Slum Village,62.0,Detroit Deli (A Taste Of Detroit),album,2004-01-01,https://open.spotify.com/track/7sZCAHP2duHwr5M5K7lHsb
Sin Seï¿½ï,"Ovy On The Drums, Quevedo",2,2022,7,22,1097,2,209106362.0,18,10,13,1,1,118,B,Minor,82,75,85,33,1,11,4,,,,,,
Lady Mi Amor,Feid,1,2022,9,13,330,0,53987404.0,3,0,2,0,0,93,D,Major,78,75,62,6,0,15,6,Feid,60.0,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,2022-09-14,https://open.spotify.com/track/30Xh83fw03PZ2Wfm36H4EZ
Poland,Lil Yachty,1,2022,6,23,1584,0,115331792.0,38,0,24,0,0,150,F,Minor,70,26,56,14,83,11,5,Lil Yachty,61.0,Poland,single,2022-10-11,https://open.spotify.com/track/74loibzxXRL875X20kenvk
THE LONELIEST,Mï¿½ï¿½ne,1,2022,10,7,1585,5,225093344.0,78,65,328,1,198,130,D,Major,52,24,60,0,0,8,3,Måneskin,69.0,THE LONELIEST,single,2022-10-07,https://open.spotify.com/track/1Ame8XTX6QHY0l0ahqUhgv
Bye Bye,"Marshmello, Juice WRLD",2,2022,10,14,766,0,84697729.0,16,0,9,0,0,83,D#,Minor,65,24,53,6,0,51,4,Folake,68.0,Mufasa: The Lion King (Original Motion Picture Soundtrack),album,2024-12-13,https://open.spotify.com/track/2g8J25mESnMa9jseFrvDE1
BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,2022,8,18,836,0,159240673.0,14,1,13,0,0,102,A,Major,84,43,75,5,0,6,8,Pablito Pesadilla,59.0,Baby Otaku,single,2022-08-18,https://open.spotify.com/track/0kTMK4gNFfLXaTb62w1UaJ
Nxde,(G)I-DLE,1,2022,10,17,430,6,170709584.0,14,116,9,0,11,136,E,Minor,73,65,91,4,0,48,18,(G)I-DLE,71.0,I love,single,2022-10-17,https://open.spotify.com/track/6NnCWIWV740gP7DQ8kqdIE
Miss You,Southstar,1,1982,5,16,2020,0,154356956.0,77,10,119,0,40,145,A,Major,66,24,58,17,0,19,5,,,,,,
